utt_id,ref_baseline,hyp_baseline,cer_baseline,ref_acoustic,hyp_acoustic,cer_acoustic,cer_diff,text,num_chars,num_tokens,condition
SD2101819-SDRW2100002007.1.1.108,지금 나는 이제 이런 반복된 실수를 예를 들어 하나는 뭐 불 안 끄고 다니는 거,지금 나는 이제 이런 반복된 실수를 예를 들어 하나하는 이제 뭐 어떻게 불안 끄고 다니는 거,0.1818181818181818,지금 나는 이제 이런 반복된 실수를 예를 들어 하나는 뭐 불 안 끄고 다니는 거,지금 나는 이제 이런 반복된 시스를 예를 들 하나는 이제 뭐 불안고 다니는 거,0.2045454545454545,-0.0227272727272727,지금 나는 이제 이런 반복된 실수를 예를 들어 하나는 뭐 불 안 끄고 다니는 거,30,15,normal
SD2101819-SDRW2100002008.1.1.40,불화가 생기는 일이 생겨선 안 되고,불화가 생기는 일이 생겨서 안 되고,0.0526315789473684,불화가 생기는 일이 생겨선 안 되고,불화가 생기는 일이 생겨선 안 되고,0.0,0.0526315789473684,불화가 생기는 일이 생겨선 안 되고,14,6,normal
SD2101830-SDRW2100002027.1.1.49,지금,지금,0.0,지금,지금,0.0,0.0,지금,2,1,low_info
SD2101848-SDRW2100002061.1.1.148,그거 뭐냐 토요 즐거운 뭔 놀토,그거 뭐냐 토요 즐거운 분 놀토,0.0588235294117647,그거 뭐냐 토요 즐거운 뭔 놀토,그거 뭐냐 토요일 즐거운 분 놀토,0.1176470588235294,-0.0588235294117647,그거 뭐냐 토요 즐거운 뭔 놀토,12,6,normal
SD2101848-SDRW2100002063.1.1.108,얘만 쫓아다니니까 이게 휴가인지가 모르겠더라고,얘만 쫓아 되니까 이게 휴가인지가 모르겠더라고,0.08,얘만 쫓아다니니까 이게 휴가인지가 모르겠더라고,얘만 쫓아다니까 이게 휴가인지가 모르겠더라고,0.04,0.04,얘만 쫓아다니니까 이게 휴가인지가 모르겠더라고,21,5,normal
SD2101848-SDRW2100002064.1.1.100,하는 게 낫지 않,하는 게 낫지 않,0.0,하는 게 낫지 않,하는 게 낫지 않,0.0,0.0,하는 게 낫지 않,6,4,normal
SD2101868-SDRW2100002088.1.1.288,나는 그래서,나는 그래서,0.0,나는 그래서,나는 그래서,0.0,0.0,나는 그래서,5,2,low_info
SD2101881-SDRW2100002108.1.1.67,그런 것도 되게 좋은 것 같아,그런 것도 되게 좋은 것 같아,0.0,그런 것도 되게 좋은 것 같아,그런 것도 되게 좋은 거 같아,0.0625,-0.0625,그런 것도 되게 좋은 것 같아,11,6,normal
SD2101930-SDRW2100002297.1.1.66,맞아 그리고 약간,맞아 그리고 약간,0.0,맞아 그리고 약간,맞아 그리고 약간,0.0,0.0,맞아 그리고 약간,7,3,normal
SD2101960-SDRW2100002329.1.1.45,제가 정말 아픈 병에 걸려서,제가 정말 아픈 병에 걸려서,0.0,제가 정말 아픈 병에 걸려서,제가 정말 아픈 병에 걸려서,0.0,0.0,제가 정말 아픈 병에 걸려서,11,5,normal
SD2101998-SDRW2100002376.1.1.158,그래서 그거 자체가 좀 약간 오만이고 그 사람,그래서 그거 자체가 좀 약간 5만이고 그 사람,0.04,그래서 그거 자체가 좀 약간 오만이고 그 사람,그래서 그거 자체가 좀 약간 5만이고 그 사람,0.04,0.0,그래서 그거 자체가 좀 약간 오만이고 그 사람,18,8,normal
SD2102035-SDRW2100002414.1.1.196,나도 윤스테이 봤는데,나도 윤스타에 봤는데,0.1818181818181818,나도 윤스테이 봤는데,나도 윤스타에 봤는데,0.1818181818181818,0.0,나도 윤스테이 봤는데,9,3,normal
SD2102040-SDRW2100002422.1.1.238,나도 그 에밀리 파리에 가다에 나오는,나도 그 에밀리 파리에가 나이 나오는,0.2,나도 그 에밀리 파리에 가다에 나오는,나도 그 에밀리 파리에가 나에 나오는,0.15,0.05,나도 그 에밀리 파리에 가다에 나오는,15,6,normal
SD2102040-SDRW2100002422.1.1.262,생각보다 있다고 느꼈어,생각보다 있다고 느꼈어,0.0,생각보다 있다고 느꼈어,생각보다 있다고 느꼈어,0.0,0.0,생각보다 있다고 느꼈어,10,3,normal
SD2102040-SDRW2100002424.1.1.70,그럴 때 막 뉴스 댓글에서,그럴 때 막 뉴스 댓글에서,0.0,그럴 때 막 뉴스 댓글에서,그럴 때 막 뉴스 댓글에서,0.0,0.0,그럴 때 막 뉴스 댓글에서,10,5,normal
SD2102042-SDRW2100002425.1.1.176,그럼 펫 숍에서 반려동물을 데려오는 건,그런 펫숍에서 반려동물을 데려오는 건,0.0952380952380952,그럼 펫 숍에서 반려동물을 데려오는 건,그런 펫 숍에서 반려동물을 데려오는 건,0.0476190476190476,0.0476190476190476,그럼 펫 숍에서 반려동물을 데려오는 건,16,6,normal
SD2102042-SDRW2100002427.1.1.192,이제 얼굴도 선명하게 드러나고,이제 얼굴도 선명하게 드러나고,0.0,이제 얼굴도 선명하게 드러나고,이제 얼굴도 선명하게 드러나고,0.0,0.0,이제 얼굴도 선명하게 드러나고,13,4,normal
SD2102043-SDRW2100002425.1.1.104,동 발 그러니까 동물들이,동 발 그러니까 동물들이,0.0,동 발 그러니까 동물들이,동 발 그러니까 동물들이,0.0,0.0,동 발 그러니까 동물들이,10,4,normal
SD2102043-SDRW2100002427.1.1.162,시시 티브이 서울에 있는,시시 티브이 서울에 있는,0.0,시시 티브이 서울에 있는,시시 티브이 서울에 있는,0.0,0.0,시시 티브이 서울에 있는,10,4,normal
SD2102044-SDRW2100002426.1.1.315,특히 언니한테 이게 되게,특히 언니한테 이게 되게,0.0,특히 언니한테 이게 되게,특히 언니한테 이게 되게,0.0,0.0,특히 언니한테 이게 되게,10,4,normal
SD2102055-SDRW2100002245.1.1.237,딱히 그런,딱히 그런,0.0,딱히 그런,딱히 그런,0.0,0.0,딱히 그런,4,2,low_info
SD2102085-SDRW2100002494.1.1.151,그래서 광주 콘서트 중에서,그래서 광주 콘서트 중에서,0.0,그래서 광주 콘서트 중에서,그래서 광주 콘서트 중에서,0.0,0.0,그래서 광주 콘서트 중에서,11,4,normal
SD2102085-SDRW2100002496.1.1.40,그리고 그 보통 애완견,그리고 그 보통 애완견,0.0,그리고 그 보통 애완견,그리고 그 보통 애완견,0.0,0.0,그리고 그 보통 애완견,9,4,normal
SD2102094-SDRW2100002521.1.1.141,그렇지 나는 특히 쇼핑을 할 때,그렇지 나는 특히 쇼핑을 할 때,0.0,그렇지 나는 특히 쇼핑을 할 때,그렇지 나는 특히 쇼핑을 할 때,0.0,0.0,그렇지 나는 특히 쇼핑을 할 때,12,6,normal
SD2102094-SDRW2100002522.1.1.39,이번에 이 스포츠가,이번에 이 스포츠가,0.0,이번에 이 스포츠가,이번에 이 스포츠가,0.0,0.0,이번에 이 스포츠가,8,3,normal
SD2102095-SDRW2100002521.1.1.84,그냥 그런 것처럼,야 그런 것처럼,0.2222222222222222,그냥 그런 것처럼,내가 그런 것처럼,0.2222222222222222,0.0,그냥 그런 것처럼,7,3,normal
SD2102095-SDRW2100002522.1.1.27,너는 그 이 스포츠 얼마나 자주 해,너는 그 이스포츠 얼마나 자주 해,0.0526315789473684,너는 그 이 스포츠 얼마나 자주 해,너는 그 이스포츠 얼마나 자주 해,0.0526315789473684,0.0,너는 그 이 스포츠 얼마나 자주 해,13,7,normal
SD2102095-SDRW2100002522.1.1.318,뭐 수영도 그렇고,뭐 수영도 그렇고,0.0,뭐 수영도 그렇고,뭐 수영도 그렇고,0.0,0.0,뭐 수영도 그렇고,7,3,normal
SD2102095-SDRW2100002523.1.1.300,아 자꾸 말이 나오는 게 그 안정성 문젠데,아 그 말이 나오는 게 그 안정성 문제인데,0.1739130434782608,아 자꾸 말이 나오는 게 그 안정성 문젠데,조금 말이 나오는 게 그 안정성 문제인데,0.2608695652173913,-0.0869565217391304,아 자꾸 말이 나오는 게 그 안정성 문젠데,16,8,normal
SD2102107-SDRW2100004217.1.1.232,그런 것도 찾아 듣기도 하고,그런 것도 찾아 듣기도 하고,0.0,그런 것도 찾아 듣기도 하고,그런 것도 찾아 듣기도 하고,0.0,0.0,그런 것도 찾아 듣기도 하고,11,5,normal
SD2102107-SDRW2100004220.1.1.2,그런 걸로 되게 성향도 잘 파악하고,그런 걸로 되게 성향도 잘 파악하고,0.0,그런 걸로 되게 성향도 잘 파악하고,그런 걸로 되게 성향도 잘 파악하고,0.0,0.0,그런 걸로 되게 성향도 잘 파악하고,14,6,normal
SD2102124-SDRW2100004227.1.1.262,압력 차이도 나기 날테고 내가 그렇게 힘이 세지 않아 그래서,압력 차이도 나들이 날 테고 내가 그렇게 힘이 쓰지 않아 그래서,0.1212121212121212,압력 차이도 나기 날테고 내가 그렇게 힘이 세지 않아 그래서,압력 차이도 나 날 테고 내가 그렇게 힘이 쓰지 않아 그래서,0.0909090909090909,0.0303030303030303,압력 차이도 나기 날테고 내가 그렇게 힘이 세지 않아 그래서,24,10,normal
SD2102128-SDRW2100004232.1.1.180,그렇지 어느 날은 스트레스가 쌓이니까,그렇지 어느 날은 스트레스가 쌓이니까,0.0,그렇지 어느 날은 스트레스가 쌓이니까,그렇지 어느 날은 스트레스가 쌓이니까,0.0,0.0,그렇지 어느 날은 스트레스가 쌓이니까,16,5,normal
SD2102131-SDRW2100004322.1.1.110,내가 학교 이메일이 없어서,내가 학교 이메일이 없어서,0.0,내가 학교 이메일이 없어서,내가 학교 이메일이 없어서,0.0,0.0,내가 학교 이메일이 없어서,11,4,normal
SD2102131-SDRW2100004322.1.1.158,아이패드가 구매하고 싶어졌데,아이패드가 구매하고 싶어졌대,0.0666666666666666,아이패드가 구매하고 싶어졌데,아이패드가 구매하고 싶어졌대,0.0666666666666666,0.0,아이패드가 구매하고 싶어졌데,13,3,normal
SD2102131-SDRW2100004323.1.1.9,깻잎을 떼어주면 어떤 거 같아,깻잎을 떼어 주면 어떤 거 같아,0.0625,깻잎을 떼어주면 어떤 거 같아,깻잎을 떼어 주면 어떤 거 같아,0.0625,0.0,깻잎을 떼어주면 어떤 거 같아,12,5,normal
SD2102142-SDRW2100004271.1.1.39,방사능 폐기물 처리 그런 게 좀 번거롭고,방사능 폐기물 처리 그런 게 좀 번거롭고,0.0,방사능 폐기물 처리 그런 게 좀 번거롭고,방사능 폐기물 처리 그런 게 좀 번거롭고,0.0,0.0,방사능 폐기물 처리 그런 게 좀 번거롭고,16,7,normal
SD2102152-SDRW2100003909.1.1.72,내 나름대로 또 그게 좀 와닿았더라고,내 나름대로 또 그게 좀 와닿더라고,0.05,내 나름대로 또 그게 좀 와닿았더라고,내 나름대로 또 그것이 좀 와닿았더라고,0.1,-0.05,내 나름대로 또 그게 좀 와닿았더라고,15,6,normal
SD2102161-SDRW2100003971.1.1.154,음 맞아,응 맞아,0.25,음 맞아,응 맞아,0.25,0.0,음 맞아,3,2,low_info
SD2102163-SDRW2100003974.1.1.408,이제 지옥 같다고 이제 지옥철이라고 얘기를 하는데 이제,이제 지역 같다고 이제 지옥철이라고 얘기를 하는데 이제,0.0333333333333333,이제 지옥 같다고 이제 지옥철이라고 얘기를 하는데 이제,이제 지옥 갔다고 이제 지옥철이라고 얘기를 하는데 이제,0.0333333333333333,0.0,이제 지옥 같다고 이제 지옥철이라고 얘기를 하는데 이제,23,8,normal
SD2102167-SDRW2100002961.1.1.248,근데 간호사도 뭐,근데 간호사도 뭐,0.0,근데 간호사도 뭐,근데 간호사도 뭐,0.0,0.0,근데 간호사도 뭐,7,3,normal
SD2102167-SDRW2100002962.1.1.279,그래서 쇼핑할 때에서도,그래서 쇼핑할 때에서도,0.0,그래서 쇼핑할 때에서도,그래서 쇼핑할 때에서도,0.0,0.0,그래서 쇼핑할 때에서도,10,3,normal
SD2102167-SDRW2100002962.1.1.33,휴대폰에 대한 기기 값에 대한 부담보다는 솔직히 요금제에 대한 부담이 많지,휴대폰에 대한 기기값에 대한 부담보다는 솔직히 요금제에 대한 부담이 많지,0.024390243902439,휴대폰에 대한 기기 값에 대한 부담보다는 솔직히 요금제에 대한 부담이 많지,휴대폰에 대한 기기값에 대한 부담보다는 솔직히 요금제에 대한 부담이 많지,0.024390243902439,0.0,휴대폰에 대한 기기 값에 대한 부담보다는 솔직히 요금제에 대한 부담이 많지,31,11,normal
SD2102183-SDRW2100003887.1.1.190,그 부분에서도 그냥 아무거나 해야 하나,그 부분에서도 그냥 아무거나 해야 하나,0.0,그 부분에서도 그냥 아무거나 해야 하나,그 부분에서도 그냥 안 무거나 해야 하나,0.0952380952380952,-0.0952380952380952,그 부분에서도 그냥 아무거나 해야 하나,16,6,normal
SD2102183-SDRW2100003888.1.1.93,관심이나,관심이나,0.0,관심이나,관심이나,0.0,0.0,관심이나,4,1,low_info
SD2102188-SDRW2100003892.1.1.207,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,0.0,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,0.0,0.0,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,23,12,normal
SD2102194-SDRW2100003982.1.1.61,눈물을 흘린 적이 있거든,눈물을 흘린 적이 있거든,0.0,눈물을 흘린 적이 있거든,눈물을 흘린 적이 있거든,0.0,0.0,눈물을 흘린 적이 있거든,10,4,normal
SD2102194-SDRW2100003983.1.1.279,우리 삼촌만 항상 오시고,우리 삼촌만 항상 오시고,0.0,우리 삼촌만 항상 오시고,우리 삼촌만 항상 오시고,0.0,0.0,우리 삼촌만 항상 오시고,10,4,normal
SD2102200-SDRW2100003996.1.1.254,법으로 할 필욘 없지,법으로 할 필요 없지,0.0909090909090909,법으로 할 필욘 없지,법으로 할 필요 없지,0.0909090909090909,0.0,법으로 할 필욘 없지,8,4,normal
SD2102216-SDRW2100002863.1.1.148,물론 서울로 취직 안 하고 다른 데로 취직했으면은 상관없겠지만 대부분,물론 서울로 취직하고 다른 데로 취직했으면은 상관없겠지만 대부분,0.0789473684210526,물론 서울로 취직 안 하고 다른 데로 취직했으면은 상관없겠지만 대부분,물론 서울로 취직하다고 다른 데로 취직했으면은 상관없겠지만 대부분,0.1052631578947368,-0.0263157894736841,물론 서울로 취직 안 하고 다른 데로 취직했으면은 상관없겠지만 대부분,29,10,normal
SD2102216-SDRW2100002863.1.1.333,모든 대학생의 로망이잖아,모든 대학생이 로망이잖아,0.0769230769230769,모든 대학생의 로망이잖아,모든 대학생의 로망이잖아,0.0,0.0769230769230769,모든 대학생의 로망이잖아,11,3,normal
SD2102216-SDRW2100002864.1.1.98,잘못된 정보가 아니라 악의적으로 그거를,잘못된 정보가 아니라 악의적으로 그거를,0.0,잘못된 정보가 아니라 악의적으로 그거를,잘못된 정보가 아니라 악의적으로 그거를,0.0,0.0,잘못된 정보가 아니라 악의적으로 그거를,17,5,normal
SD2102217-SDRW2100002861.1.1.182,그래도 우선은,그래도 우선은,0.0,그래도 우선은,그래도 우선은,0.0,0.0,그래도 우선은,6,2,low_info
SD2102217-SDRW2100002862.1.1.185,블랙핑크도 한번 찾아볼게,블랙핑도 한번 찾아볼게,0.0769230769230769,블랙핑크도 한번 찾아볼게,블랙핑도도 한번 찾아볼게,0.0769230769230769,0.0,블랙핑크도 한번 찾아볼게,11,3,normal
SD2102231-SDRW2100002889.1.1.264,타고 다녀서 그랬나,타고 다녀서 그랬나,0.0,타고 다녀서 그랬나,타고 다녀서 그랬나,0.0,0.0,타고 다녀서 그랬나,8,3,normal
SD2102231-SDRW2100002890.1.1.168,이거를 근데 좀,이거를 근데 좀,0.0,이거를 근데 좀,이거를 근데 좀,0.0,0.0,이거를 근데 좀,6,3,normal
SD2102231-SDRW2100002891.1.1.671,느낌도 달라지고,느낌도 달라지고,0.0,느낌도 달라지고,느낌도 달라지고,0.0,0.0,느낌도 달라지고,7,2,low_info
SD2102231-SDRW2100002892.1.1.35,결혼식을 갔던 게,결혼식을 갔던 게,0.0,결혼식을 갔던 게,결혼식을 갔던 게,0.0,0.0,결혼식을 갔던 게,7,3,normal
SD2102237-SDRW2100002913.1.1.192,근데 면목역에서 건대까지 금방 오잖아요 7호선 타면,근데 몇 명 구에서 간대까지 금방 오잖아 7호선 타면,0.25,근데 면목역에서 건대까지 금방 오잖아요 7호선 타면,근데 몇 명구에서 건대까지 금방 오잖아요 7호선 타면,0.1428571428571428,0.1071428571428572,근데 면목역에서 건대까지 금방 오잖아요 7호선 타면,22,7,normal
SD2102237-SDRW2100002914.1.1.327,그리고 절하는 것도,그리고 절하는 것도,0.0,그리고 절하는 것도,그리고 절하는 것도,0.0,0.0,그리고 절하는 것도,8,3,normal
SD2102237-SDRW2100002915.1.1.251,안 되니까,안 되니까,0.0,안 되니까,안 되니까,0.0,0.0,안 되니까,4,2,low_info
SD2102253-SDRW2100002809.1.1.12,투자에 적극적으로 참여를 하고 있지는 않은 상황인 거 같아,투자의 적극적으로 참여를 하고 있진 않은 상황인 거 같아,0.09375,투자에 적극적으로 참여를 하고 있지는 않은 상황인 거 같아,투자에 적극적으로 참여를 하고 있지 않은 상황인 거 같아,0.03125,0.0625,투자에 적극적으로 참여를 하고 있지는 않은 상황인 거 같아,24,9,normal
SD2102253-SDRW2100002810.1.1.329,구입할 의향이 있으면 그 사이트에서,구입할 의향이 있으면 그 사이트에서,0.0,구입할 의향이 있으면 그 사이트에서,구입할 의향이 있으면 그 사이트에서,0.0,0.0,구입할 의향이 있으면 그 사이트에서,15,5,normal
SD2102253-SDRW2100002810.1.1.348,가격,가격,0.0,가격,가격,0.0,0.0,가격,2,1,low_info
SD2102253-SDRW2100002811.1.1.243,으응,음,1.0,으응,으응,0.0,1.0,으응,2,1,low_info
